"","year_issue","year_expire","ethnicity","S_expire","pop","year_pop","mean_pltbi","low_pltbi","upp_pltbi","n_ltbi","n_ltbi_low","n_ltbi_upp","time","S_tb","p_tb","n_tb","n_tb_low","n_tb_upp"
"296",2011,2020,"China",0.12,46072,5528.64,NA,NA,NA,NA,NA,NA,10,0.972919564370996,9.92416669942653e-06,NA,NA,NA
"297",2012,2020,"China",0.12,47988,5758.56,NA,NA,NA,NA,NA,NA,9,0.972929488537696,2.17337691670316e-05,NA,NA,NA
"298",2013,2020,"China",0.14,51414,7197.96,NA,NA,NA,NA,NA,NA,8,0.972951222306863,4.79716232523186e-05,NA,NA,NA
"299",2014,2020,"China",0.17,55339,9407.63,NA,NA,NA,NA,NA,NA,7,0.972999193930115,0.000106717384876331,NA,NA,NA
"300",2015,2020,"China",0.19,57135,10855.65,NA,NA,NA,NA,NA,NA,6,0.973105911314992,0.000239270929601854,NA,NA,NA
"301",2016,2020,"China",0.2,60942,12188.4,NA,NA,NA,NA,NA,NA,5,0.973345182244593,0.000540726650649859,NA,NA,NA
"302",2017,2020,"China",0.25,69985,17496.25,NA,NA,NA,NA,NA,NA,4,0.973885908895243,0.00123195171599288,NA,NA,NA
"303",2018,2020,"China",0.39,78516,30621.24,NA,NA,NA,NA,NA,NA,3,0.975117860611236,0.00283134593503798,NA,NA,NA
"304",2019,2020,"China",0.84,96198,80806.32,NA,NA,NA,NA,NA,NA,2,0.977949206546274,0.00657386804599314,NA,NA,NA
"305",2004,2004,"Indian",0.97,58719,56957.43,0.227670710330811,0.201511462976912,0.255423053816446,12967.5385467175,11477.5750467051,14548.2407081365,1,0.984523074592267,0.0154769254077327,200.7,177.64,225.16
"306",2004,2005,"Indian",0.82,58719,48149.58,0.227670710330811,0.201511462976912,0.255423053816446,10962.2490807302,9702.69230752387,12298.5127635793,2,0.977949206546274,0.00657386804599314,72.06,63.78,80.85
"307",2005,2005,"Indian",0.93,73108,67990.44,0.227670710330811,0.201511462976912,0.255423053816446,15479.4317705044,13700.853032844,17366.3258151239,1,0.984523074592267,0.0154769254077327,239.57,212.05,268.78
"308",2004,2006,"Indian",0.68,58719,39928.92,0.227670710330811,0.201511462976912,0.255423053816446,9090.64557914214,8046.13508428809,10198.7666819926,3,0.975117860611236,0.00283134593503798,25.74,22.78,28.88
"309",2005,2006,"Indian",0.79,73108,57755.32,0.227670710330811,0.201511462976912,0.255423053816446,13149.1947297833,11638.3590278997,14752.0402085461,2,0.977949206546274,0.00657386804599314,86.44,76.51,96.98
"310",2006,2006,"Indian",0.93,83329,77495.97,0.227670710330811,0.201511462976912,0.255423053816446,17643.5625376752,15616.3262895149,19794.2573158677,1,0.984523074592267,0.0154769254077327,273.07,241.69,306.35
"311",2004,2007,"Indian",0.59,58719,34644.21,0.227670710330811,0.201511462976912,0.255423053816446,7887.47189954979,6981.20544077937,8848.92991525827,4,0.973885908895243,0.00123195171599288,9.72,8.6,10.9
"312",2005,2007,"Indian",0.66,73108,48251.28,0.227670710330811,0.201511462976912,0.255423053816446,10985.4031919709,9723.18602330862,12324.4892881524,3,0.975117860611236,0.00283134593503798,31.1,27.53,34.89
"313",2006,2007,"Indian",0.79,83329,65829.91,0.227670710330811,0.201511462976912,0.255423053816446,14987.5423707134,13265.4814717385,16814.4766446618,2,0.977949206546274,0.00657386804599314,98.53,87.21,110.54
"314",2007,2007,"Indian",0.94,84733,79649.02,0.227670710330811,0.201511462976912,0.255423053816446,18133.748960553,16050.1905448773,20344.1959218872,1,0.984523074592267,0.0154769254077327,280.65,248.41,314.87
"315",2004,2008,"Indian",0.54,58719,31708.26,0.227670710330811,0.201511462976912,0.255423053816446,7219.04207755405,6389.57786105231,8099.02060040588,5,0.973345182244593,0.000540726650649859,3.9,3.46,4.38
"316",2005,2008,"Indian",0.57,73108,41671.56,0.227670710330811,0.201511462976912,0.255423053816446,9487.39366579302,8397.29702013017,10643.8771124953,4,0.973885908895243,0.00123195171599288,11.69,10.35,13.11
"317",2006,2008,"Indian",0.63,83329,52497.27,0.227670710330811,0.201511462976912,0.255423053816446,11952.0907513284,10578.801679994,13409.0130204265,3,0.975117860611236,0.00283134593503798,33.84,29.95,37.97
"318",2007,2008,"Indian",0.79,84733,66939.07,0.227670710330811,0.201511462976912,0.255423053816446,15240.0656157839,13488.9899260139,17097.7816790329,2,0.977949206546274,0.00657386804599314,100.19,88.67,112.4
"319",2008,2008,"Indian",0.94,86551,81357.94,0.227670710330811,0.201511462976912,0.255423053816446,18522.8199908515,16394.5575141878,20780.6934870152,1,0.984523074592267,0.0154769254077327,286.68,253.74,321.62
"320",2004,2009,"Indian",0.51,58719,29946.69,0.227670710330811,0.201511462976912,0.255423053816446,6817.9841843566,6034.60131321607,7649.07501149444,6,0.973105911314992,0.000239270929601854,1.63,1.44,1.83
"321",2005,2009,"Indian",0.51,73108,37285.08,0.227670710330811,0.201511462976912,0.255423053816446,8488.72064834112,7513.37101801121,9523.46899539051,5,0.973345182244593,0.000540726650649859,4.59,4.06,5.15
"322",2006,2009,"Indian",0.52,83329,43331.08,0.227670710330811,0.201511462976912,0.255423053816446,9865.21776300121,8731.70932316962,11067.7567787647,4,0.973885908895243,0.00123195171599288,12.15,10.76,13.63
"323",2007,2009,"Indian",0.61,84733,51687.13,0.227670710330811,0.201511462976912,0.255423053816446,11767.645602061,10415.5491833778,13202.0845876077,3,0.975117860611236,0.00283134593503798,33.32,29.49,37.38
"324",2008,2009,"Indian",0.8,86551,69240.8,0.227670710330811,0.201511462976912,0.255423053816446,15764.1021198736,13952.8149056918,17685.6965846938,2,0.977949206546274,0.00657386804599314,103.63,91.72,116.26
"325",2009,2009,"Indian",0.97,106271,103082.87,0.227670710330811,0.201511462976912,0.255423053816446,23468.9502358387,20772.3799415588,26329.7414515638,1,0.984523074592267,0.0154769254077327,363.23,321.49,407.5
"326",2004,2010,"Indian",0.49,58719,28772.31,0.227670710330811,0.201511462976912,0.255423053816446,6550.6122555583,5797.95028132524,7349.11128555348,7,0.972999193930115,0.000106717384876331,0.7,0.62,0.78
"327",2005,2010,"Indian",0.47,73108,34360.76,0.227670710330811,0.201511462976912,0.255423053816446,7822.93863670652,6924.08701659856,8776.530250654,6,0.973105911314992,0.000239270929601854,1.87,1.66,2.1
"328",2006,2010,"Indian",0.45,83329,37498.05,0.227670710330811,0.201511462976912,0.255423053816446,8537.20767952028,7556.2869142814,9577.8664431618,5,0.973345182244593,0.000540726650649859,4.62,4.09,5.18
"329",2007,2010,"Indian",0.47,84733,39824.51,0.227670710330811,0.201511462976912,0.255423053816446,9066.87448027649,8025.09527243867,10172.0979609436,4,0.973885908895243,0.00123195171599288,11.17,9.89,12.53
"330",2008,2010,"Indian",0.61,86551,52796.11,0.227670710330811,0.201511462976912,0.255423053816446,12020.1278664036,10639.02136559,13485.343645829,3,0.975117860611236,0.00283134593503798,34.03,30.12,38.18
"331",2009,2010,"Indian",0.85,106271,90330.35,0.227670710330811,0.201511462976912,0.255423053816446,20565.5749489308,18202.6009797165,23072.4538493084,2,0.977949206546274,0.00657386804599314,135.2,119.66,151.68
"332",2010,2010,"Indian",0.96,97556,93653.76,0.227670710330811,0.201511462976912,0.255423053816446,21322.2180643513,18872.3061908886,23921.3293805926,1,0.984523074592267,0.0154769254077327,330,292.09,370.23
"333",2004,2011,"Indian",0.48,58719,28185.12,0.227670710330811,0.201511462976912,0.255423053816446,6416.92629115915,5679.62476537983,7199.129422583,8,0.972951222306863,4.79716232523186e-05,0.31,0.27,0.35
"334",2005,2011,"Indian",0.46,73108,33629.68,0.227670710330811,0.201511462976912,0.255423053816446,7656.49313379788,6776.7660162454,8589.79556446987,7,0.972999193930115,0.000106717384876331,0.82,0.72,0.92
"335",2006,2011,"Indian",0.42,83329,34998.18,0.227670710330811,0.201511462976912,0.255423053816446,7968.06050088559,7052.53445332931,8939.34201361768,6,0.973105911314992,0.000239270929601854,1.91,1.69,2.14
"336",2007,2011,"Indian",0.39,84733,33045.87,0.227670710330811,0.201511462976912,0.255423053816446,7523.57669639964,6659.12160904485,8440.67703142129,5,0.973345182244593,0.000540726650649859,4.07,3.6,4.56
"337",2008,2011,"Indian",0.45,86551,38947.95,0.227670710330811,0.201511462976912,0.255423053816446,8867.30744242892,7848.45838445163,9948.20432889027,4,0.973885908895243,0.00123195171599288,10.92,9.67,12.26
"338",2009,2011,"Indian",0.64,106271,68013.44,0.227670710330811,0.201511462976912,0.255423053816446,15484.668196842,13705.4877964924,17372.2005453617,3,0.975117860611236,0.00283134593503798,43.84,38.8,49.19
"339",2010,2011,"Indian",0.82,97556,79995.92,0.227670710330811,0.201511462976912,0.255423053816446,18212.7279299667,16120.094871384,20432.8021792561,2,0.977949206546274,0.00657386804599314,119.73,105.97,134.32
"340",2011,2011,"Indian",0.94,76748,72143.12,0.227670710330811,0.201511462976912,0.255423053816446,16424.875375881,14537.6656549189,18427.0160222463,1,0.984523074592267,0.0154769254077327,254.21,225,285.19
"341",2004,2012,"Indian",0.47,58719,27597.93,0.227670710330811,0.201511462976912,0.255423053816446,6283.24032676,5561.29924943441,7049.14755961252,9,0.972929488537696,2.17337691670316e-05,0.14,0.12,0.15
"342",2005,2012,"Indian",0.44,73108,32167.52,0.227670710330811,0.201511462976912,0.255423053816446,7323.60212798058,6482.12401553908,8216.32619210162,8,0.972951222306863,4.79716232523186e-05,0.35,0.31,0.39
"343",2006,2012,"Indian",0.4,83329,33331.6,0.227670710330811,0.201511462976912,0.255423053816446,7588.62904846247,6716.69947936124,8513.65906058826,7,0.972999193930115,0.000106717384876331,0.81,0.72,0.91
"344",2007,2012,"Indian",0.36,84733,30503.88,0.227670710330811,0.201511462976912,0.255423053816446,6944.84002744582,6146.88148527217,7791.39418285042,6,0.973105911314992,0.000239270929601854,1.66,1.47,1.86
"345",2008,2012,"Indian",0.36,86551,31158.36,0.227670710330811,0.201511462976912,0.255423053816446,7093.84595394314,6278.7667075613,7958.56346311221,5,0.973345182244593,0.000540726650649859,3.84,3.4,4.3
"346",2009,2012,"Indian",0.45,106271,47821.95,0.227670710330811,0.201511462976912,0.255423053816446,10887.6573259045,9636.67110690875,12214.8285084574,4,0.973885908895243,0.00123195171599288,13.41,11.87,15.05
"347",2010,2012,"Indian",0.6,97556,58533.6,0.227670710330811,0.201511462976912,0.255423053816446,13326.3862902196,11795.1913693054,14950.8308628703,3,0.975117860611236,0.00283134593503798,37.73,33.4,42.33
"348",2011,2012,"Indian",0.73,76748,56026.04,0.227670710330811,0.201511462976912,0.255423053816446,12755.4883238224,11289.889285203,14310.3422300424,2,0.977949206546274,0.00657386804599314,83.85,74.22,94.07
"349",2012,2012,"Indian",0.9,58863,52976.7,0.227670710330811,0.201511462976912,0.255423053816446,12061.2429199823,10675.412320689,13531.4704951177,1,0.984523074592267,0.0154769254077327,186.67,165.22,209.43
"350",2004,2013,"Indian",0.47,58719,27597.93,0.227670710330811,0.201511462976912,0.255423053816446,6283.24032676,5561.29924943441,7049.14755961252,10,0.972919564370996,9.92416669942653e-06,0.06,0.06,0.07
"351",2005,2013,"Indian",0.44,73108,32167.52,0.227670710330811,0.201511462976912,0.255423053816446,7323.60212798058,6482.12401553908,8216.32619210162,9,0.972929488537696,2.17337691670316e-05,0.16,0.14,0.18
"352",2006,2013,"Indian",0.39,83329,32498.31,0.227670710330811,0.201511462976912,0.255423053816446,7398.91332225091,6548.78199237721,8300.81758407356,8,0.972951222306863,4.79716232523186e-05,0.35,0.31,0.4
"353",2007,2013,"Indian",0.34,84733,28809.22,0.227670710330811,0.201511462976912,0.255423053816446,6559.01558147661,5805.38806942372,7358.53895046985,7,0.972999193930115,0.000106717384876331,0.7,0.62,0.79
"354",2008,2013,"Indian",0.32,86551,27696.32,0.227670710330811,0.201511462976912,0.255423053816446,6305.64084794945,5581.12596227671,7074.27863387752,6,0.973105911314992,0.000239270929601854,1.51,1.34,1.69
"355",2009,2013,"Indian",0.33,106271,35069.43,0.227670710330811,0.201511462976912,0.255423053816446,7984.28203899666,7066.89214506641,8957.5409062021,5,0.973345182244593,0.000540726650649859,4.32,3.82,4.84
"356",2010,2013,"Indian",0.42,97556,40973.52,0.227670710330811,0.201511462976912,0.255423053816446,9328.4704031537,8256.63395851377,10465.5816040092,4,0.973885908895243,0.00123195171599288,11.49,10.17,12.89
"357",2011,2013,"Indian",0.47,76748,36071.56,0.227670710330811,0.201511462976912,0.255423053816446,8212.43768794048,7268.83282745947,9213.50801112317,3,0.975117860611236,0.00283134593503798,23.25,20.58,26.09
"358",2012,2013,"Indian",0.66,58863,38849.58,0.227670710330811,0.201511462976912,0.255423053816446,8844.91147465368,7828.63570183859,9923.07836308634,2,0.977949206546274,0.00657386804599314,58.15,51.46,65.23
"359",2013,2013,"Indian",0.89,59474,52931.86,0.227670710330811,0.201511462976912,0.255423053816446,12051.0341653311,10666.3765466891,13520.0173253846,1,0.984523074592267,0.0154769254077327,186.51,165.08,209.25
"360",2004,2014,"Indian",0.46,58719,27010.74,0.227670710330811,0.201511462976912,0.255423053816446,6149.55436236086,5442.973733489,6899.16569664204,11,0.972914996956112,4.56741488419343e-06,0.03,0.02,0.03
"361",2005,2014,"Indian",0.43,73108,31436.44,0.227670710330811,0.201511462976912,0.255423053816446,7157.15662507193,6334.80301518592,8029.59150591749,10,0.972919564370996,9.92416669942653e-06,0.07,0.06,0.08
"362",2006,2014,"Indian",0.38,83329,31665.02,0.227670710330811,0.201511462976912,0.255423053816446,7209.19759603934,6380.86450539318,8087.97610755885,9,0.972929488537696,2.17337691670316e-05,0.16,0.14,0.18
"363",2007,2014,"Indian",0.33,84733,27961.89,0.227670710330811,0.201511462976912,0.255423053816446,6366.10335849201,5634.64136149949,7142.11133427956,8,0.972951222306863,4.79716232523186e-05,0.31,0.27,0.34
"364",2008,2014,"Indian",0.31,86551,26830.81,0.227670710330811,0.201511462976912,0.255423053816446,6108.58957145103,5406.71577595556,6853.20742656885,7,0.972999193930115,0.000106717384876331,0.65,0.58,0.73
"365",2009,2014,"Indian",0.29,106271,30818.59,0.227670710330811,0.201511462976912,0.255423053816446,7016.49027669403,6210.29915778563,7871.778372117,6,0.973105911314992,0.000239270929601854,1.68,1.49,1.88
"366",2010,2014,"Indian",0.33,97556,32193.48,0.227670710330811,0.201511462976912,0.255423053816446,7329.51245962077,6487.35525311796,8222.95697457869,5,0.973345182244593,0.000540726650649859,3.96,3.51,4.45
"367",2011,2014,"Indian",0.31,76748,23791.88,0.227670710330811,0.201511462976912,0.255423053816446,5416.71421970542,4794.33654577114,6076.99464563444,4,0.973885908895243,0.00123195171599288,6.67,5.91,7.49
"368",2012,2014,"Indian",0.4,58863,23545.2,0.227670710330811,0.201511462976912,0.255423053816446,5360.55240888102,4744.62769808399,6013.98688671899,3,0.975117860611236,0.00283134593503798,15.18,13.43,17.03
"369",2013,2014,"Indian",0.65,59474,38658.1,0.227670710330811,0.201511462976912,0.255423053816446,8801.31708703953,7790.05028690777,9874.16995674157,2,0.977949206546274,0.00657386804599314,57.86,51.21,64.91
"370",2014,2014,"Indian",0.9,64593,58133.7,0.227670710330811,0.201511462976912,0.255423053816446,13235.3407731583,11714.6069352609,14848.6871836492,1,0.984523074592267,0.0154769254077327,204.84,181.31,229.81
"371",2004,2015,"Indian",0.46,58719,27010.74,0.227670710330811,0.201511462976912,0.255423053816446,6149.55436236086,5442.973733489,6899.16569664204,12,0.972912878244554,2.11871155852972e-06,0.01,0.01,0.01
"372",2005,2015,"Indian",0.43,73108,31436.44,0.227670710330811,0.201511462976912,0.255423053816446,7157.15662507193,6334.80301518592,8029.59150591749,11,0.972914996956112,4.56741488419343e-06,0.03,0.03,0.04
"373",2006,2015,"Indian",0.38,83329,31665.02,0.227670710330811,0.201511462976912,0.255423053816446,7209.19759603934,6380.86450539318,8087.97610755885,10,0.972919564370996,9.92416669942653e-06,0.07,0.06,0.08
"374",2007,2015,"Indian",0.33,84733,27961.89,0.227670710330811,0.201511462976912,0.255423053816446,6366.10335849201,5634.64136149949,7142.11133427956,9,0.972929488537696,2.17337691670316e-05,0.14,0.12,0.16
"375",2008,2015,"Indian",0.3,86551,25965.3,0.227670710330811,0.201511462976912,0.255423053816446,5911.53829495261,5232.30558963442,6632.13621926018,8,0.972951222306863,4.79716232523186e-05,0.28,0.25,0.32
"376",2009,2015,"Indian",0.27,106271,28693.17,0.227670710330811,0.201511462976912,0.255423053816446,6532.59439554272,5782.00266414525,7328.89710507445,7,0.972999193930115,0.000106717384876331,0.7,0.62,0.78
"377",2010,2015,"Indian",0.3,97556,29266.8,0.227670710330811,0.201511462976912,0.255423053816446,6663.19314510979,5897.59568465269,7475.41543143517,6,0.973105911314992,0.000239270929601854,1.59,1.41,1.79
"378",2011,2015,"Indian",0.26,76748,19954.48,0.227670710330811,0.201511462976912,0.255423053816446,4543.05063588197,4021.05645774353,5096.8342189192,5,0.973345182244593,0.000540726650649859,2.46,2.17,2.76
"379",2012,2015,"Indian",0.27,58863,15893.01,0.227670710330811,0.201511462976912,0.255423053816446,3618.37287599469,3202.6236962067,4059.44114853532,4,0.973885908895243,0.00123195171599288,4.46,3.95,5
"380",2013,2015,"Indian",0.41,59474,24384.34,0.227670710330811,0.201511462976912,0.255423053816446,5551.60000874801,4913.72402712644,6228.32258809853,3,0.975117860611236,0.00283134593503798,15.72,13.91,17.63
"381",2014,2015,"Indian",0.64,64593,41339.52,0.227670710330811,0.201511462976912,0.255423053816446,9411.79788313478,8330.38715396332,10559.0664417061,2,0.977949206546274,0.00657386804599314,61.87,54.76,69.41
"382",2015,2015,"Indian",0.9,62646,56381.4,0.227670710330811,0.201511462976912,0.255423053816446,12836.3933874456,11361.4983986865,14401.1093664466,1,0.984523074592267,0.0154769254077327,198.67,175.84,222.88
"383",2004,2016,"Indian",0.46,58719,27010.74,0.227670710330811,0.201511462976912,0.255423053816446,6149.55436236086,5442.973733489,6899.16569664204,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"384",2005,2016,"Indian",0.43,73108,31436.44,0.227670710330811,0.201511462976912,0.255423053816446,7157.15662507193,6334.80301518592,8029.59150591749,12,0.972912878244554,2.11871155852972e-06,0.02,0.01,0.02
"385",2006,2016,"Indian",0.38,83329,31665.02,0.227670710330811,0.201511462976912,0.255423053816446,7209.19759603934,6380.86450539318,8087.97610755885,11,0.972914996956112,4.56741488419343e-06,0.03,0.03,0.04
"386",2007,2016,"Indian",0.33,84733,27961.89,0.227670710330811,0.201511462976912,0.255423053816446,6366.10335849201,5634.64136149949,7142.11133427956,10,0.972919564370996,9.92416669942653e-06,0.06,0.06,0.07
"387",2008,2016,"Indian",0.3,86551,25965.3,0.227670710330811,0.201511462976912,0.255423053816446,5911.53829495261,5232.30558963442,6632.13621926018,9,0.972929488537696,2.17337691670316e-05,0.13,0.11,0.14
"388",2009,2016,"Indian",0.26,106271,27630.46,0.227670710330811,0.201511462976912,0.255423053816446,6290.64645496707,5567.85441732505,7057.45647155317,8,0.972951222306863,4.79716232523186e-05,0.3,0.27,0.34
"389",2010,2016,"Indian",0.3,97556,29266.8,0.227670710330811,0.201511462976912,0.255423053816446,6663.19314510979,5897.59568465269,7475.41543143517,7,0.972999193930115,0.000106717384876331,0.71,0.63,0.8
"390",2011,2016,"Indian",0.25,76748,19187,0.227670710330811,0.201511462976912,0.255423053816446,4368.31791911727,3866.40044013801,4900.80213357616,6,0.973105911314992,0.000239270929601854,1.05,0.93,1.17
"391",2012,2016,"Indian",0.23,58863,13538.49,0.227670710330811,0.201511462976912,0.255423053816446,3082.31763510658,2728.1609263983,3458.04245986342,5,0.973345182244593,0.000540726650649859,1.67,1.48,1.87
"392",2013,2016,"Indian",0.28,59474,16652.72,0.227670710330811,0.201511462976912,0.255423053816446,3791.33659134011,3355.71396974489,4253.48859675021,4,0.973885908895243,0.00123195171599288,4.67,4.13,5.24
"393",2014,2016,"Indian",0.39,64593,25191.27,0.227670710330811,0.201511462976912,0.255423053816446,5735.31433503525,5076.3296719464,6434.43111291463,3,0.975117860611236,0.00283134593503798,16.24,14.37,18.22
"394",2015,2016,"Indian",0.63,62646,39466.98,0.227670710330811,0.201511462976912,0.255423053816446,8985.47537121192,7953.04887908053,10080.7765565126,2,0.977949206546274,0.00657386804599314,59.07,52.28,66.27
"395",2016,2016,"Indian",0.91,61808,56245.28,0.227670710330811,0.201511462976912,0.255423053816446,12805.4028503554,11334.0686583461,14366.3411803611,1,0.984523074592267,0.0154769254077327,198.19,175.42,222.35
"396",2004,2017,"Indian",0.46,58719,27010.74,0.227670710330811,0.201511462976912,0.255423053816446,6149.55436236086,5442.973733489,6899.16569664204,14,0.972911420803178,4.66832408951845e-07,0,0,0
"397",2005,2017,"Indian",0.43,73108,31436.44,0.227670710330811,0.201511462976912,0.255423053816446,7157.15662507193,6334.80301518592,8029.59150591749,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"398",2006,2017,"Indian",0.38,83329,31665.02,0.227670710330811,0.201511462976912,0.255423053816446,7209.19759603934,6380.86450539318,8087.97610755885,12,0.972912878244554,2.11871155852972e-06,0.02,0.01,0.02
"399",2007,2017,"Indian",0.33,84733,27961.89,0.227670710330811,0.201511462976912,0.255423053816446,6366.10335849201,5634.64136149949,7142.11133427956,11,0.972914996956112,4.56741488419343e-06,0.03,0.03,0.03
"400",2008,2017,"Indian",0.3,86551,25965.3,0.227670710330811,0.201511462976912,0.255423053816446,5911.53829495261,5232.30558963442,6632.13621926018,10,0.972919564370996,9.92416669942653e-06,0.06,0.05,0.07
"401",2009,2017,"Indian",0.26,106271,27630.46,0.227670710330811,0.201511462976912,0.255423053816446,6290.64645496707,5567.85441732505,7057.45647155317,9,0.972929488537696,2.17337691670316e-05,0.14,0.12,0.15
"402",2010,2017,"Indian",0.3,97556,29266.8,0.227670710330811,0.201511462976912,0.255423053816446,6663.19314510979,5897.59568465269,7475.41543143517,8,0.972951222306863,4.79716232523186e-05,0.32,0.28,0.36
"403",2011,2017,"Indian",0.25,76748,19187,0.227670710330811,0.201511462976912,0.255423053816446,4368.31791911727,3866.40044013801,4900.80213357616,7,0.972999193930115,0.000106717384876331,0.47,0.41,0.52
"404",2012,2017,"Indian",0.23,58863,13538.49,0.227670710330811,0.201511462976912,0.255423053816446,3082.31763510658,2728.1609263983,3458.04245986342,6,0.973105911314992,0.000239270929601854,0.74,0.65,0.83
"405",2013,2017,"Indian",0.24,59474,14273.76,0.227670710330811,0.201511462976912,0.255423053816446,3249.71707829152,2876.32625978133,3645.84736864304,5,0.973345182244593,0.000540726650649859,1.76,1.56,1.97
"406",2014,2017,"Indian",0.29,64593,18731.97,0.227670710330811,0.201511462976912,0.255423053816446,4264.72091579544,3774.70667913963,4784.57698139806,4,0.973885908895243,0.00123195171599288,5.25,4.65,5.89
"407",2015,2017,"Indian",0.38,62646,23805.48,0.227670710330811,0.201511462976912,0.255423053816446,5419.81054136592,4797.07710166762,6080.46839916634,3,0.975117860611236,0.00283134593503798,15.35,13.58,17.22
"408",2016,2017,"Indian",0.65,61808,40175.2,0.227670710330811,0.201511462976912,0.255423053816446,9146.71632168241,8095.76332739004,10261.6722716865,2,0.977949206546274,0.00657386804599314,60.13,53.22,67.46
"409",2017,2017,"Indian",0.93,61121,56842.53,0.227670710330811,0.201511462976912,0.255423053816446,12941.3791821004,11454.421379609,14518.892599253,1,0.984523074592267,0.0154769254077327,200.29,177.28,224.71
"410",2004,2018,"Indian",0.46,58719,27010.74,0.227670710330811,0.201511462976912,0.255423053816446,6149.55436236086,5442.973733489,6899.16569664204,15,0.972911199064523,2.21738654992976e-07,0,0,0
"411",2005,2018,"Indian",0.43,73108,31436.44,0.227670710330811,0.201511462976912,0.255423053816446,7157.15662507193,6334.80301518592,8029.59150591749,14,0.972911420803178,4.66832408951845e-07,0,0,0
"412",2006,2018,"Indian",0.38,83329,31665.02,0.227670710330811,0.201511462976912,0.255423053816446,7209.19759603934,6380.86450539318,8087.97610755885,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"413",2007,2018,"Indian",0.33,84733,27961.89,0.227670710330811,0.201511462976912,0.255423053816446,6366.10335849201,5634.64136149949,7142.11133427956,12,0.972912878244554,2.11871155852972e-06,0.01,0.01,0.02
"414",2008,2018,"Indian",0.3,86551,25965.3,0.227670710330811,0.201511462976912,0.255423053816446,5911.53829495261,5232.30558963442,6632.13621926018,11,0.972914996956112,4.56741488419343e-06,0.03,0.02,0.03
"415",2009,2018,"Indian",0.26,106271,27630.46,0.227670710330811,0.201511462976912,0.255423053816446,6290.64645496707,5567.85441732505,7057.45647155317,10,0.972919564370996,9.92416669942653e-06,0.06,0.06,0.07
"416",2010,2018,"Indian",0.29,97556,28291.24,0.227670710330811,0.201511462976912,0.255423053816446,6441.08670693946,5701.00916183094,7226.234917054,9,0.972929488537696,2.17337691670316e-05,0.14,0.12,0.16
"417",2011,2018,"Indian",0.25,76748,19187,0.227670710330811,0.201511462976912,0.255423053816446,4368.31791911727,3866.40044013801,4900.80213357616,8,0.972951222306863,4.79716232523186e-05,0.21,0.19,0.24
"418",2012,2018,"Indian",0.23,58863,13538.49,0.227670710330811,0.201511462976912,0.255423053816446,3082.31763510658,2728.1609263983,3458.04245986342,7,0.972999193930115,0.000106717384876331,0.33,0.29,0.37
"419",2013,2018,"Indian",0.23,59474,13679.02,0.227670710330811,0.201511462976912,0.255423053816446,3114.31220002937,2756.47933229044,3493.93706161625,6,0.973105911314992,0.000239270929601854,0.75,0.66,0.84
"420",2014,2018,"Indian",0.27,64593,17440.11,0.227670710330811,0.201511462976912,0.255423053816446,3970.60223194748,3514.38208057828,4454.60615509475,5,0.973345182244593,0.000540726650649859,2.15,1.9,2.41
"421",2015,2018,"Indian",0.31,62646,19420.26,0.227670710330811,0.201511462976912,0.255423053816446,4421.42438900904,3913.40500399201,4960.38211510938,4,0.973885908895243,0.00123195171599288,5.45,4.82,6.11
"422",2016,2018,"Indian",0.44,61808,27195.52,0.227670710330811,0.201511462976912,0.255423053816446,6191.62335621578,5480.20902161787,6946.36276852625,3,0.975117860611236,0.00283134593503798,17.53,15.52,19.67
"423",2017,2018,"Indian",0.75,61121,45840.75,0.227670710330811,0.201511462976912,0.255423053816446,10436.5961145971,9237.43659645889,11708.7843542363,2,0.977949206546274,0.00657386804599314,68.61,60.73,76.97
"424",2018,2018,"Indian",0.96,70614,67789.44,0.227670710330811,0.201511462976912,0.255423053816446,15433.6699577279,13660.3492287856,17314.9857813068,1,0.984523074592267,0.0154769254077327,238.87,211.42,267.98
"425",2004,2019,"Indian",0.46,58719,27010.74,0.227670710330811,0.201511462976912,0.255423053816446,6149.55436236086,5442.973733489,6899.16569664204,16,0.972911092912122,1.06152400647375e-07,0,0,0
"426",2005,2019,"Indian",0.43,73108,31436.44,0.227670710330811,0.201511462976912,0.255423053816446,7157.15662507193,6334.80301518592,8029.59150591749,15,0.972911199064523,2.21738654992976e-07,0,0,0
"427",2006,2019,"Indian",0.38,83329,31665.02,0.227670710330811,0.201511462976912,0.255423053816446,7209.19759603934,6380.86450539318,8087.97610755885,14,0.972911420803178,4.66832408951845e-07,0,0,0
"428",2007,2019,"Indian",0.33,84733,27961.89,0.227670710330811,0.201511462976912,0.255423053816446,6366.10335849201,5634.64136149949,7142.11133427956,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"429",2008,2019,"Indian",0.3,86551,25965.3,0.227670710330811,0.201511462976912,0.255423053816446,5911.53829495261,5232.30558963442,6632.13621926018,12,0.972912878244554,2.11871155852972e-06,0.01,0.01,0.01
"430",2009,2019,"Indian",0.26,106271,27630.46,0.227670710330811,0.201511462976912,0.255423053816446,6290.64645496707,5567.85441732505,7057.45647155317,11,0.972914996956112,4.56741488419343e-06,0.03,0.03,0.03
